text,label
When do we need to finish Q3 budget?,question
"So, can we demo feature roadmap?",question
"Just to clarify, data pipeline is 80% complete as of today.",answer
Let me share my screen for client feedback.,statement
"Well, the cost estimate for a/b testing is $30,000.",answer
Are there risks with partnership deal?,question
"Just to clarify, do we have metrics for training session?",question
I think let's move on to the next topic.,statement
Good point about customer onboarding.,statement
I think who is handling design sprint?,question
"So, the client signed off on api integration yesterday.",answer
"So, we can discuss security audit offline.",statement
"Well, we'll complete database migration by end of march.",answer
"Actually, is project alpha on track?",question
"Just to clarify, should we prioritize api integration?",question
"That's an interesting perspective on vendor contract, right?",statement
"Well, we'll complete code review by end of march.",answer
"What do you think about UserInsight?, right?",question
"So, the deadline for ui redesign is next friday.",answer
I think we should table database migration for now.,statement
"So, good point about product launch.",statement
"Has security audit been approved?, right?",question
"To answer that, did anyone follow up on horizon 2.0?",question
"So, who approved vendor contract?",question
"Well, what blockers are there for operation mercury?",question
"So, vendor contract is 80% complete as of today.",answer
"To answer that, we'll complete partnership deal by end of march.",answer
"Actually, no, performance review hasn't started yet.",answer
"Yes, product launch has been approved by management, right?",answer
When was partnership deal last updated?,question
We'll complete quarterly goals by end of March.,answer
"Well, what blockers are there for userinsight?",question
"Well, why did we choose ui redesign?",question
"Just to clarify, did anyone follow up on sprint review?",question
"Can we demo product launch?, right?",question
"Well, do we have metrics for vendor contract?",question
"Just to clarify, when was team standup last updated?",question
"Yes, hiring plan has been approved by management, right?",answer
"Let's keep this meeting focused, right?",statement
"Actually, let me share my screen for client feedback.",statement
"So, we can discuss product launch offline.",statement
"Well, that makes sense for training session.",statement
"So, that's an interesting perspective on project timeline.",statement
I think the recording is on for this session.,statement
"Actually, moving on from api integration.",statement
"Just to clarify, the cost estimate for sprint review is $30,000.",answer
"So, noted on customer onboarding.",statement
