text,label
Could you schedule a meeting about security audit this thursday at noon?,schedule
Urgently set up a call with charlie about deployment strategy,schedule
"Hey, What's the status of DataVault?",question
I want to schedule a meeting about training session tomorrow morning,schedule
Urgently when is cloudfirst launching?,question
Schedule a meeting about compliance review Friday at 3:30 PM!,schedule
Could you show me notes from the last weekly sync?,meeting_query
I want to schedule a meeting about team standup end of day,schedule
"Hey, Set up a call with Quinn about customer onboarding",schedule
Please remove the feature roadmap session from my calendar,cancel
Schedule a meeting about quarterly goals next Wednesday at 11 AM!,schedule
What's the status of Growth Engine?!,question
Can you draft a recap email about a/b testing,draft_email
Please what did hannah say in the meeting?,meeting_query
schedule a meeting about marketing campaign next sprint,schedule
Send a follow-up about Q3 budget!,email
Schedule a meeting about code review tomorrow at 10 AM please,schedule
"Hey, What was decided about infrastructure upgrade?",question
Schedule a meeting about quarterly goals today at 4 PM!,schedule
Schedule a meeting about customer onboarding tomorrow at 10 AM please,schedule
Schedule a meeting about hiring plan end of day,schedule
email sam the meeting notes,email
Can you what was decided about infrastructure upgrade?,question
Can you schedule a meeting about project timeline end of day,schedule
What was decided about code review? please,question
Please set up a call with leo about data pipeline,schedule
Urgently schedule a meeting about marketing campaign friday at 3:30 pm,schedule
CANCEL THE MEETING ABOUT CUSTOMER ONBOARDING,cancel
Can you schedule a meeting about training session friday at 3:30 pm,schedule
Could you set up a call with kevin about partnership deal?,schedule
Summarize the quarterly goals meeting!,summarize
What's the status of SmartDash? please,question
set up a call with george about customer onboarding,schedule
Remind me to check deployment strategy by end of week!,task
Could you add a task to follow up on performance review?,task
Please schedule a meeting about sales pipeline next monday at 2 pm,schedule
Can you set up a call with hiro about project timeline,schedule
Urgently set up a call with john about database migration,schedule
"Hey, Send an email to George about the project update",email
Please change the time of client feedback discussion to 3 pm,modify
Set up a call with Bob about Q3 budget!,schedule
SCHEDULE A MEETING ABOUT INVESTOR UPDATE THIS THURSDAY AT NOON,schedule
Schedule a meeting about sprint review tomorrow at 10 AM please,schedule
Could you move the data pipeline meeting to next week?,modify
SCHEDULE A MEETING ABOUT DATABASE MIGRATION THE DAY AFTER TOMORROW,schedule
ADD A TASK TO FOLLOW UP ON DATA PIPELINE,task
Please send a follow-up about user research,email
Could you email leo the meeting notes?,email
"Hey, Draft a message to diana@company.com",draft_email
Please draft a recap email about product launch,draft_email
Please can you summarize the discussion on pricing model?,question
When is UserInsight launching? please,question
Urgently set up a call with oscar about performance review,schedule
set up a call with bella about hiring plan,schedule
Can you give me a brief of pricing model,summarize
SET A REMINDER TO CALL FIONA,task
I want to schedule a meeting about hiring plan this afternoon at 5 pm,schedule
Urgently draft a message to nate@company.com,draft_email
Can you summarize the feature roadmap meeting,summarize
Who is responsible for product launch? please,question
Please summarize the pricing model meeting,summarize
Remove the partnership deal session from my calendar please,cancel
set up a call with bob about a/b testing,schedule
show me notes from the last weekly sync,meeting_query
"Hey, Create an action item for Q3 budget",task
Could you create an action item for pricing model?,task
WHO IS RESPONSIBLE FOR BOARD MEETING?,question
Please schedule a meeting about project timeline this thursday at noon,schedule
Can you remind me to check api integration by end of week,task
SET UP A CALL WITH GEORGE ABOUT SALES PIPELINE,schedule
DRAFT A RECAP EMAIL ABOUT PERFORMANCE REVIEW,draft_email
Schedule a meeting about code review today at 4 PM!,schedule
Urgently set up a call with john about deployment strategy,schedule
SCHEDULE A MEETING ABOUT BUG TRIAGE NEXT MONDAY AT 2 PM,schedule
Cancel the meeting about sprint review!,cancel
Set up a call with Rachel about API integration,schedule
"Hey, Set up a call with Bob about marketing campaign",schedule
Urgently change the time of sprint review discussion to 3 pm,modify
Send a follow-up about customer onboarding!,email
Urgently what's the status of growth engine?,question
Can you who is responsible for database migration?,question
schedule a meeting about api integration march 15 at 9 am,schedule
Can you can you summarize the discussion on pricing model?,question
TL;DR of marketing campaign discussion,summarize
"I want to well done, amit here",greeting
Send a follow-up about code review!,email
"Can you hi there, alice here",greeting
Urgently set up a call with laura about pricing model,schedule
"Hey, Schedule a meeting about security audit this Thursday at noon",schedule
I want to what happened in the budget review?,meeting_query
Can you change the time of sales pipeline discussion to 3 pm,modify
Please set up a call with fiona about feature roadmap,schedule
Set up a call with Farid about bug triage please,schedule
what happened in the brainstorming session?,meeting_query
I want to remind me to check deployment strategy by end of week,task
SCHEDULE A MEETING ABOUT PERFORMANCE REVIEW FRIDAY AT 3:30 PM,schedule
"Hey, Cancel the meeting about partnership deal",cancel
schedule a meeting about infrastructure upgrade next wednesday at 11 am,schedule
Remind me to check sprint review by end of week!,task
Urgently show me notes from the last kickoff meeting,meeting_query
I want to change department to marketing,set_preference
"Hey, Give me a brief of investor update",summarize
"I want to greetings, john here",greeting
Please pull up the budget review transcript,meeting_query
"Hey, Cancel the meeting about API integration",cancel
Can you set up a call with fiona about sales pipeline,schedule
Please send a follow-up about user research,email
"Hey, Schedule a meeting about vendor contract the day after tomorrow",schedule
"Hey, Create an action item for design sprint",task
"Hey, Set up a call with Oscar about sales pipeline",schedule
"Hey, Set a reminder to call Quinn",task
Set up a call with Kevin about compliance review!,schedule
Urgently schedule a meeting about data pipeline march 15 at 9 am,schedule
Could you set up a call with farid about board meeting?,schedule
Schedule a meeting about quarterly goals Friday at 3:30 PM!,schedule
I want to schedule a meeting about database migration today at 4 pm,schedule
Please summarize today's calls,summarize
Could you schedule a meeting about deployment strategy today at 4 pm?,schedule
"Hey, Compose a message about the vendor contract decisions",draft_email
Schedule a meeting about data pipeline today at 4 PM!,schedule
I want to set up a call with ian about feature roadmap,schedule
Please schedule a meeting about partnership deal this afternoon at 5 pm,schedule
"Appreciate it, Rachel here please",greeting
Please set up a call with leo about sprint review,schedule
Can you summarize the security audit meeting,summarize
Please summarize the product launch meeting,summarize
Urgently schedule a meeting about investor update end of day,schedule
Could you set up a call with hiro about training session?,schedule
